file_id	file_name	case_id	submitter_id	sample_type	sample_id
c00ad8a9-ed1d-4289-aa62-3e64cb574205	b47b2efb-02e1-4729-95ad-de05fb551bc7.rna_seq.augmented_star_gene_counts.tsv	d5cab7f5-e4f1-40ee-a0c8-4c8004c1c9a0	TCGA-AN-A0FF	Primary Tumor	d78ecfd3-1a99-47e6-bb5f-a13c57148a76
d657ed9a-fd92-493c-ae10-120c8b0c58d7	57730033-1db5-4e48-81ff-b6ee4f3c0ab4.rna_seq.augmented_star_gene_counts.tsv	e663954c-05a8-479a-a623-400c1eb5efc6	TCGA-BH-A1F5	Primary Tumor	5cd62b0e-902e-492c-843d-5d8aa6964dc5
d5586fdb-d796-4176-84e3-11a72124b41f	f7efa9c4-e7e2-406a-98e5-596f787c810e.rna_seq.augmented_star_gene_counts.tsv	c7d7a770-23c0-4310-ab48-1f6152dc2849	TCGA-D8-A1Y2	Primary Tumor	4c6bdfb2-3438-4216-b76d-d87c386bfa96
81801e72-d293-42e0-8871-5468e33b6d89	08ccd8d6-3e9d-4ece-a421-98acaf272569.rna_seq.augmented_star_gene_counts.tsv	fa4e082a-d213-412e-8d91-842a6f4bef12	TCGA-BH-A0B6	Primary Tumor	930b82a6-a039-4f8f-8487-b0abb4fe7aba
56be281f-e85c-4dcb-9d75-cd9ae3430bbe	92e7a9c0-ea88-419e-9afa-e7db5c8967b5.rna_seq.augmented_star_gene_counts.tsv	02f5ae33-a563-4ecb-9e33-dfa500a44931	TCGA-A8-A093	Primary Tumor	7b2cc917-cd91-486b-bb9b-4c57cf4e86e0
0e62a6d0-87a7-4efc-922f-753328694458	c5d4a1ed-8fd3-4435-96f5-ea5e56326f20.rna_seq.augmented_star_gene_counts.tsv	8a0ef221-8070-43fc-9d98-def90abe4871	TCGA-E2-A1B1	Primary Tumor	1cb37b69-c0a9-4b5c-baf5-4107d0e029ad
be65c37e-7aa8-466d-a1fe-102e8e25e2e9	35120b68-e618-46a1-9641-1e635f633372.rna_seq.augmented_star_gene_counts.tsv	e8f3cc64-5e15-4f4d-b73e-5c9b250a664c	TCGA-AR-A255	Primary Tumor	f9029956-e7fb-447a-9b6a-ea3dd2acadf4
f2a4b38d-bfc0-4363-9a58-b5fa2af26ff3	4665ff5e-adb6-4b88-8a42-cb25c4fda0a0.rna_seq.augmented_star_gene_counts.tsv	a482fc4c-ff1d-46a0-a968-7df06422cc4b	TCGA-B6-A0WX	Primary Tumor	7daa9124-2878-4708-ae74-28b17ef4898c
71ea0cc0-d979-4efd-a670-1e8e8a329aca	0394cdb2-85e8-4cea-b572-4cb4ed779774.rna_seq.augmented_star_gene_counts.tsv	a381275f-8858-4793-a8a2-0ca9db7274c8	TCGA-EW-A1J2	Primary Tumor	2556d93d-9252-4248-a044-91deaa7f02df
222b562a-3ef7-4e69-a60d-54aac5104102	e0527b4b-de23-4b9f-8871-13f64f6976cd.rna_seq.augmented_star_gene_counts.tsv	a9bb8159-32f0-454c-a946-b3286a52b9d5	TCGA-A1-A0SP	Primary Tumor	c0c04ba3-7fdf-47f3-8750-a487639a76df
3ce988e2-61c5-4f53-b9c8-cfc280649c1f	8d2f240f-43c3-4e0d-a6cc-79f6b174dace.rna_seq.augmented_star_gene_counts.tsv	ee554215-bea2-4268-aaf9-784e68cdb969	TCGA-BH-A1F8	Primary Tumor	7e598a8a-9fb8-4c2d-94e7-ae1921addcd1
2e6baa15-85d7-43b0-8a89-a0dc169ae16a	c62cda08-6134-47c6-8796-9da0788d9717.rna_seq.augmented_star_gene_counts.tsv	e37ae674-a107-4eb3-94d8-b86b0035a9f7	TCGA-AC-A3HN	Primary Tumor	96e71b7b-d32b-48bc-858d-20f7c8b7812d
08b0fe4c-ee3c-4510-b75a-6d240cb038cc	e5bcd6f9-680e-4d57-81f3-c8e6b40bb2af.rna_seq.augmented_star_gene_counts.tsv	4bf50455-9ab7-4521-a791-089f66d3b877	TCGA-B6-A0RT	Primary Tumor	c2300b5b-43a7-43b8-8cd1-22ff7e89a21a
dbe79158-b616-4c7b-94d7-5f127b3013ff	2dc9eaca-6dfc-4e7f-a12b-1495986e1ad4.rna_seq.augmented_star_gene_counts.tsv	f947d67f-4aa2-4eb9-977e-21a5ae563613	TCGA-A8-A08P	Primary Tumor	3de1ba17-00fc-462f-92a4-096e8112fd89
a436c52a-e63f-4d61-bc60-eb497c196489	ff0feb3e-6d14-4297-ac23-1eb397663ec3.rna_seq.augmented_star_gene_counts.tsv	a68a3361-48b4-4bd0-999d-b4cc3d43eb4a	TCGA-BH-A0HN	Primary Tumor	c837bc65-d01d-4539-a5d4-6d9871b3bba4
e4086c26-d200-4e42-8249-ed8cbeec0951	99d31369-3db2-4631-bc62-1aa6927476ad.rna_seq.augmented_star_gene_counts.tsv	96457ebf-ae88-41f4-97e5-cdc3163418aa	TCGA-BH-A0H0	Primary Tumor	93a3fc8a-1b50-4da3-9dbb-cf9f582fc22e
08837ae7-6f4f-4aa1-8722-7c404b66ed75	828c9648-f725-4d7e-ad37-e33692e2c67f.rna_seq.augmented_star_gene_counts.tsv	30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d	TCGA-BH-A18T	Primary Tumor	50233285-5aef-412a-a225-3ed14eaa69d8
ad4b2d76-b4bb-457d-903f-823630a4d37b	0940092b-46da-4975-bde7-f205fe12707b.rna_seq.augmented_star_gene_counts.tsv	0f64edec-0f1f-4025-8a53-75f9534f7828	TCGA-BH-A0H9	Primary Tumor	4a7c76a9-c3a2-4b57-a57a-de055152dcf8
1f9a9190-4157-457e-9794-a9217d2aa2f8	cf4160bb-9ef4-43c1-ac83-f6ca897101ee.rna_seq.augmented_star_gene_counts.tsv	c2b104ee-f914-4e79-9e1b-56bf88157472	TCGA-E2-A14S	Primary Tumor	2b795cb0-4f14-4312-b96b-4adfbf9f4124
cd417f4e-c065-4e73-a7c7-955b2fe71add	d05914c2-e76a-4050-b0bf-db3a08c1892e.rna_seq.augmented_star_gene_counts.tsv	5ed024e8-d05e-4c65-9441-eda9930ccc82	TCGA-A7-A26G	Primary Tumor	f0cf4acd-6b09-4538-b58c-e86c623b6c71
90cb5f76-ec86-4532-8352-e6622ef24980	01900aab-4c12-4198-b41f-ff638e5abe3b.rna_seq.augmented_star_gene_counts.tsv	90ff48c3-b14b-4a8b-94a1-98c0bab0d27b	TCGA-W8-A86G	Primary Tumor	ad431126-be1f-483f-9333-fa30b2354f43
c71bfebf-e152-4706-bd72-07103f936a85	b35a11fb-548c-4b6c-99e7-c4114be6411a.rna_seq.augmented_star_gene_counts.tsv	2476dda9-da2a-4242-9642-b92b8b9b1c79	TCGA-B6-A0IH	Primary Tumor	5ac66414-2c9e-45d0-837a-f620898a86e0
ef227e3c-7a6d-4c43-945f-c1c7b410d50b	dbb2f12c-e200-412a-9023-0126d6d69a52.rna_seq.augmented_star_gene_counts.tsv	029ce650-5e5a-4100-8596-cd94300e7ef5	TCGA-E2-A574	Primary Tumor	cc3a7053-34f6-412f-85b8-de4c8b481d7e
76367cee-b571-49e5-8121-9e69f906c230	370e6381-c31a-475b-b2c7-2c5de9e2c8ec.rna_seq.augmented_star_gene_counts.tsv	0ed9ad26-7fdc-4d75-93f9-d029eee94993	TCGA-A1-A0SG	Primary Tumor	6bfd7e43-77e4-4666-9b28-c5d4cdcd6ad7
537ec810-35bc-47d8-8242-72ef91cd63e0	3ee530ee-274d-44de-9793-a75433ddf938.rna_seq.augmented_star_gene_counts.tsv	a4903de8-6cf5-4541-8ec7-065beace8b44	TCGA-AO-A0J9	Primary Tumor	0c8df249-80de-4675-93e5-d06ad8ea3001
5599b7dd-7c2a-4037-ad77-11a0b4ddcb54	6cbfdf8b-fd71-4b6a-b360-1573ee5241a1.rna_seq.augmented_star_gene_counts.tsv	bb026999-0aab-4232-96d7-2c93b6c9691d	TCGA-A2-A3KD	Primary Tumor	401d075c-d443-4592-8c03-e675caad2b50
2040d4e4-0ecb-4081-9478-9d2707833a1b	10376443-40df-451a-91e5-6be34850558c.rna_seq.augmented_star_gene_counts.tsv	52c35691-efca-42f5-a03e-02c9f872275c	TCGA-C8-A1HK	Primary Tumor	ca263104-9c70-4b9f-95d1-7a886587eebd
c15e9ead-0373-486e-a99b-26b96bd3ccc4	27c65ed6-9e9d-4a9d-9b6f-76d2a12f7699.rna_seq.augmented_star_gene_counts.tsv	359f12f9-5c41-48a4-85bc-fd7e307bf7d8	TCGA-EW-A1P8	Primary Tumor	bf055644-7bca-43b6-8f5a-e21c42f7cf88
280141da-fd54-4901-bc15-5d106c56fb23	aad82145-5742-4ef6-9de3-2c57e84642fc.rna_seq.augmented_star_gene_counts.tsv	c710f4ab-fbd9-42ed-95d4-4e6d51207f38	TCGA-BH-A0B4	Primary Tumor	481cdbff-1f84-4508-ad9f-21a61009d68a
81f86e31-55db-4483-b6e0-55451ffbd1db	a31cd337-8f1a-451d-9b90-b722590d3105.rna_seq.augmented_star_gene_counts.tsv	095c7985-3842-494f-b591-706ad1cd2133	TCGA-AO-A03M	Primary Tumor	79af2c1a-1da2-4207-8ce8-b5d3d418066d
845def46-3502-40a8-aff1-8d021906cee5	4abffa72-e45a-405a-b53b-73900d48253d.rna_seq.augmented_star_gene_counts.tsv	a6502f17-6bee-4d5a-8520-06364593d39c	TCGA-EW-A424	Primary Tumor	b22a4adb-8d8a-490a-a6f4-cc091b41f56f
8a7fe670-bcef-4fcb-9759-9892ff5f4f61	a7428d3b-f84b-4c2f-a996-14a11af6b6df.rna_seq.augmented_star_gene_counts.tsv	92b5de82-0221-4df1-8094-80f40c0bb4fa	TCGA-BH-A0BL	Primary Tumor	e11dab7d-dc9c-416c-8200-ebdf8a64e3ea
1c74a1ed-8000-4dc0-970f-03831ca5e167	9935bf3a-de25-401c-bf1b-5225a62b24f7.rna_seq.augmented_star_gene_counts.tsv	27dfb9d4-3a2c-44bc-9acf-8f638d3f3004	TCGA-BH-A0GZ	Primary Tumor	1142b1cf-ebf3-485b-aae2-dcf4d8793212
2faa9332-e577-4884-94e4-b895827db8b6	8b5be676-9118-4038-9d54-6b80b14e43dc.rna_seq.augmented_star_gene_counts.tsv	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	TCGA-C8-A12Q	Primary Tumor	8867f07e-0993-4c9a-96df-18e24801ba80
0c0ddcd7-8b4c-4489-b642-e48c4ab4602a	d1ad6c3b-4e2a-40cd-b3e6-098b845d59cb.rna_seq.augmented_star_gene_counts.tsv	9c55032f-4db7-4026-ae83-8d060dd8e3fe	TCGA-D8-A27I	Primary Tumor	be694dea-a16a-4841-9588-89bba1b37dc6
ca6e4602-bcd4-4299-bd31-37f585658b8a	1c3dbd2f-1c07-48cb-a844-0b1b3eb14e0d.rna_seq.augmented_star_gene_counts.tsv	9676e46b-8f29-43cd-ab65-eb6a535cced4	TCGA-EW-A6S9	Primary Tumor	4dda3f93-216c-41d5-b1c0-85ee571d7759
f2bf29d2-4c33-4810-90e8-88f37ea47bc8	139b1f70-02f6-4f5e-84b3-81d3677b3f8c.rna_seq.augmented_star_gene_counts.tsv	6f89509c-f802-482e-b4da-94553aa76fe9	TCGA-AR-A24H	Primary Tumor	c7f97f19-47ae-48d3-a90a-0162d3975747
e25bb12b-f88b-41c5-951e-a36d4b94008f	73e13f2d-a557-47f2-85e2-7bb8e3a48ef9.rna_seq.augmented_star_gene_counts.tsv	ca20249f-b7ea-4fd9-9ecb-34f74755ae35	TCGA-XX-A89A	Primary Tumor	1422b157-eec7-460e-96c8-9121847d283b
71175258-a00a-4035-8f33-eb48bf04066f	c98940e5-aff4-4eec-9cd7-708584356a5f.rna_seq.augmented_star_gene_counts.tsv	ed2617c3-5d3b-4688-9283-0f8a10e0b10d	TCGA-E9-A5UO	Primary Tumor	ece822af-ea84-419b-99f1-6ce53e4c1e8a
ff1f2f31-8607-4627-b487-c5e39e7c30f5	deb7967f-9339-4bb1-ae0b-81a72a472bba.rna_seq.augmented_star_gene_counts.tsv	747083ff-0703-431b-aad4-f2adff739516	TCGA-BH-A18G	Primary Tumor	3b999df5-526b-4270-a29d-a627eb64c727
63454d5d-a654-4be0-b812-dd5c98d07ea1	c63e3277-327a-4259-84f2-13d9a2c2d68a.rna_seq.augmented_star_gene_counts.tsv	fa176764-a76f-44c7-b97a-cd6d21e052be	TCGA-E2-A1LB	Primary Tumor	26f9a1ab-fa60-47f3-ac29-96acaa68fb4a
e2a43c17-8973-49bc-a1f3-30afa26ef5f1	4ac28e68-1f0c-4e95-bdb3-4afc7dcfc34c.rna_seq.augmented_star_gene_counts.tsv	b804f7ae-da8f-4414-be11-f880f1859160	TCGA-B6-A0IC	Primary Tumor	81bebbeb-bdb8-43f4-8113-b8f53425b725
064215bd-9ec9-4a16-8ea2-9c6604156398	af83a9af-a11f-4c29-a61f-8f0d2b5868c1.rna_seq.augmented_star_gene_counts.tsv	0f7ab21b-1fd0-45e0-9a47-17c4691eb84f	TCGA-E2-A15S	Primary Tumor	0ac12a02-8fe3-4c1b-a885-848aa924a339
fc1ea7f7-814a-43c5-a841-fb0c11734603	10ce58cf-c9ee-4be2-899d-4c20c788effc.rna_seq.augmented_star_gene_counts.tsv	6f0fd68f-ed6a-4c9e-be02-c97ba4950f76	TCGA-GM-A3XG	Primary Tumor	a172db3e-b6d5-4153-adec-9e772d6c1971
2abc5233-1389-4efb-ba21-de05251ab25a	b31c9e1c-be79-4264-81a3-40b67f1f0bde.rna_seq.augmented_star_gene_counts.tsv	074e8b06-3929-4896-9263-3b80ad6a355b	TCGA-AR-A24S	Primary Tumor	d79df987-e362-43f5-acbd-b19522bace7d
ee447251-5c90-426f-a0c7-bd2041189761	06a03e45-7315-4a8d-9fef-d841a4a8043c.rna_seq.augmented_star_gene_counts.tsv	23f438bd-1dbb-4d46-972f-1e8e74ddbd37	TCGA-Z7-A8R5	Primary Tumor	93ce6743-424b-4a1e-8748-e11756399b2b
9684fb22-becb-44dc-8d84-4c8540507c8c	13295142-1853-417f-a798-60c41fd90166.rna_seq.augmented_star_gene_counts.tsv	65cde5d5-1efc-4e30-b1bd-a93598794f2c	TCGA-C8-A12X	Primary Tumor	4ab470ca-b87c-448e-b4c6-48db22e39a39
ad67e3a9-1751-4e6f-a962-2175f824f96d	68503654-dd77-48f1-abab-aca55258dca4.rna_seq.augmented_star_gene_counts.tsv	59bf0ce4-715a-4017-bccb-c59916e78324	TCGA-A8-A07U	Primary Tumor	7bd968be-14ae-4a63-96d5-814d16072818
75d5bcb2-3055-4b6a-822c-1aa37a9f1337	b8542fa9-5521-48bc-ae1b-4e12a1744e0d.rna_seq.augmented_star_gene_counts.tsv	7032ec9c-e96b-4642-a7b6-d0aee7a3add2	TCGA-A2-A0EV	Primary Tumor	bf0f55ac-2f35-4f8b-a1d9-c4e283fc7365
befa225f-9fe9-412f-a503-449874cf52d8	9fb65d01-d51d-4cbb-99f3-a09f5d6c206b.rna_seq.augmented_star_gene_counts.tsv	71229981-97c2-4ae1-a130-fe5de336b37d	TCGA-C8-A12T	Primary Tumor	ea0b870f-324e-4d12-be78-1737ef7f80b5
92fc6274-1d0f-4e1c-a124-9e5135753d99	52df14ea-5feb-481a-855e-0a6176744a73.rna_seq.augmented_star_gene_counts.tsv	7455d832-ad66-40df-85d7-3a7051c4498d	TCGA-A2-A0ER	Primary Tumor	5c703f38-38a5-4543-a964-88cf1d5ba2f1
6d488c27-ae90-41d4-8ddb-01a8eb731f0e	619785ac-0041-4b26-a887-d8ca021eaab1.rna_seq.augmented_star_gene_counts.tsv	72cd1b17-d349-4551-83f7-3062ce9db865	TCGA-A2-A0YI	Primary Tumor	f549267b-0932-45f0-b7e6-c4a42cac50c8
26415014-f0fe-4b7c-b9dc-2a6f85d47a5e	231b4ae3-8543-47f4-a9f6-0ac26210b26d.rna_seq.augmented_star_gene_counts.tsv	739cb132-51e9-41be-8064-311a13da0d74	TCGA-D8-A1XA	Primary Tumor	4068463b-8568-4bdb-8db0-19390ec0c7f8
64bfe46f-8152-4c70-b69d-ea412a4dfcff	b25117ce-5a14-4b43-bbfe-513b957464d0.rna_seq.augmented_star_gene_counts.tsv	99e32c59-aa73-43fa-88c9-399ddadb2c72	TCGA-A2-A0D2	Primary Tumor	72439e36-3c17-4a90-b3e1-8f6ccfd3dcd4
0648c6fc-df6d-450a-a5a0-e5655febbdf1	f532a6be-de3e-420c-960a-23627589e7ad.rna_seq.augmented_star_gene_counts.tsv	752ad011-79e0-494f-9868-98bf6feb28f8	TCGA-E2-A14N	Primary Tumor	caa51a8b-eadc-4d87-b0f8-f6ffc17723b5
59980021-265a-4817-b7ea-02908a52cbcb	2973fc8f-d20c-4cf3-b183-2ac32df73ae7.rna_seq.augmented_star_gene_counts.tsv	9ce7ce09-4409-4fa3-9f78-b2b24716f860	TCGA-A2-A04Y	Primary Tumor	7cd3890a-bac7-42d0-a615-4b0f862200b8
4c9005a5-2cca-4cc3-9a6d-09eb76d780ab	fb9c23f2-8694-41ca-a126-a5a131abeac1.rna_seq.augmented_star_gene_counts.tsv	9ced0c70-c46c-4f98-8f48-840defe4b8b1	TCGA-D8-A1JA	Primary Tumor	4584c7e2-8011-4231-a5e6-26a264f6d1b1
b6bbcd01-c1a3-42b8-afe7-c17b987903b0	a3624554-07c8-41d7-9b6b-f4cbf9de9301.rna_seq.augmented_star_gene_counts.tsv	9f3cc92b-fa22-478e-a2e4-6b4c8afb93d6	TCGA-E9-A24A	Primary Tumor	91202959-0b44-43ba-961c-58c9de842d76
1a4e1855-911d-4eb4-bc77-547bc3b8e063	ce76e826-0792-4dec-ace7-7efa3bb8db94.rna_seq.augmented_star_gene_counts.tsv	9ba11ea8-97d3-464a-90a4-ec1151be9088	TCGA-PL-A8LY	Primary Tumor	cb389c7a-50d4-4f2d-9c5c-c1fff17e442a
3690d431-165d-40bb-af61-cfda445b3be8	0e8857f9-6f8b-46c5-a019-9c69bdc50525.rna_seq.augmented_star_gene_counts.tsv	9c1ceb7d-6fed-4c2f-a89a-bf3c5b15ca58	TCGA-BH-A18I	Primary Tumor	f7622b8a-b57c-42f0-bad1-c85edd41f034
cba08218-0a7b-4425-8776-b240fac9b6cf	fd71e0e9-e77a-465b-b118-b1f9665d5797.rna_seq.augmented_star_gene_counts.tsv	9c895825-d6f6-4d14-a662-23212200f6e5	TCGA-AR-A5QM	Primary Tumor	cec6ad5e-a8d3-43cd-8a74-2199899f2422
0019c951-16c5-48d0-85c8-58d96b12d330	ba295155-272e-43eb-9d6a-e4c9c392e68b.rna_seq.augmented_star_gene_counts.tsv	6a186809-3422-41d0-83d2-867145830936	TCGA-D8-A1XO	Primary Tumor	633ef184-2257-4cbd-90e8-64e92d91abb2
2e753306-2df6-4666-b1ce-06992d109d02	3a6cc4be-eff8-4725-a416-46ed35316192.rna_seq.augmented_star_gene_counts.tsv	6644fd4e-d2fe-4785-a73c-0f36fcc740e2	TCGA-A1-A0SO	Primary Tumor	710257f0-ac05-4fee-b6a3-9c48ecc65b0e
